transaction_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,,,
3115,3014,11/21/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,,,
3218,687,11/28/2017,1,Approved,Solex,Standard,medium,medium,575.27,431.45,42404,,,
40,2448,3/1/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560,,,
511,543,12/30/2017,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40649,,,
1745,2313,4/27/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553,,,
1903,2189,8/15/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345,,,
2885,2013,4/17/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,39031,,,
1768,420,9/6/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707,,,
2362,764,6/13/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245,,,
233,2890,1/23/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,34165,,,
2095,2975,5/8/2017,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859,,,
1675,296,4/1/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37668,,,
3423,2996,8/14/2017,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668,,,
1745,2313,2/14/2017,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672,,,
3296,332,4/11/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874,,,
3002,1496,11/7/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,35470,,,
211,936,5/18/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455,,,
768,2177,8/20/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549,,,
489,827,11/11/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,35378,,,
1320,3461,5/26/2017,0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,41434,,,
1579,318,6/28/2017,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,35560,,,
945,3252,9/10/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,41434,,,
847,175,3/17/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,,,
1247,1326,3/10/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,37659,,,
318,506,3/22/2017,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115,,,
1712,370,3/8/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,41434,,,
2754,3223,12/16/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,38647,,,
920,1107,9/2/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922,,,
2844,1684,12/5/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244,,,
2181,2501,12/12/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,38693,,,
1198,1992,7/26/2017,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,40672,,,
2855,3460,1/29/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672,,,
2149,2718,4/28/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,34143,,,
1282,1619,8/24/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37698,,,
2387,3369,3/23/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710,,,
1311,3321,1/1/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145,,,
1886,298,12/19/2017,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667,,,
3340,2823,8/10/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172,,,
2923,14,10/27/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244,,,
74,1346,10/29/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470,,,
2379,2253,2/22/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,40553,,,
1068,2407,6/11/2017,0,Approved,Giant Bicycles,Standard,medium,large,1098.18,556.0469512,38199.77655,,,
2846,106,12/29/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41701,,,
124,2503,1/25/2017,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145,,,
2080,1863,3/26/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915,,,
2978,1362,9/3/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,36668,,,
3326,3376,9/28/2017,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334,,,
1259,3340,1/20/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,,,
2380,2433,6/20/2017,1,Approved,Solex,Standard,medium,medium,1163.89,589.27,34586,,,
1627,2170,2/2/2017,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859,,,
1638,3160,5/7/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334,,,
1360,1688,6/10/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170,,,
660,633,12/29/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40670,,,
2214,378,6/14/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667,,,
1883,430,6/25/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915,,,
2459,730,11/30/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556,,,
1439,2204,8/21/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160,,,
861,636,11/15/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482,,,
2108,915,3/24/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303,,,
1578,3265,1/16/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206,,,
3108,2315,5/9/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482,,,
2794,3274,11/27/2017,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,34527,,,
1741,745,7/23/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,40649,,,
1022,1860,5/29/2017,0,Cancelled,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42218,,,
1413,3431,7/21/2017,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334,,,
271,768,8/24/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482,,,
183,1435,3/19/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427,,,
1152,1771,1/15/2017,0,Cancelled,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42226,,,
1705,973,9/22/2017,0,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526,,,
931,1071,11/21/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,34996,,,
2840,334,5/5/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,33429,,,
2813,242,5/15/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556,,,
455,941,4/23/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,36668,,,
2046,3413,2/24/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,34996,,,
1507,338,8/11/2017,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838,,,
1280,182,4/4/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,41848,,,
2784,1497,4/21/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668,,,
1801,3472,2/7/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,35707,,,
2425,953,3/3/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482,,,
123,3382,12/11/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888,,,
798,3326,12/1/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,42404,,,
1979,1367,4/6/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071,,,
2563,1898,5/13/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41848,,,
2368,1366,8/27/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859,,,
2762,2557,11/30/2017,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499,,,
1745,2313,11/16/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345,,,
2200,556,12/21/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145,,,
3338,2022,3/30/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,,,
1060,2465,3/13/2017,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33888,,,
2842,2555,2/2/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410,,,
788,2054,12/29/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,37220,,,
3286,1557,3/10/2017,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206,,,
137,462,7/23/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458,,,
2248,2030,4/17/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295,,,
2776,1855,3/25/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,37626,,,
2797,3147,10/27/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,42560,,,
2969,1961,6/14/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,42226,,,
3003,1358,11/7/2017,0,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526,,,
1006,1237,5/5/2017,0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996,,,
2927,203,12/19/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,35378,,,
1628,2696,5/10/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167,,,
1095,3491,5/13/2017,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696,,,
1709,1991,10/28/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,41434,,,
309,1745,11/25/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36833,,,
2959,1221,8/6/2017,1,Approved,Solex,Standard,medium,medium,575.27,431.45,34115,,,
308,952,5/7/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,33879,,,
828,1363,7/7/2017,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206,,,
2768,1383,1/18/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167,,,
1227,1554,12/10/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,39880,,,
3313,2373,11/15/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,34170,,,
2889,3306,1/9/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410,,,
533,2518,5/22/2017,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,34071,,,
1064,259,6/10/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,40303,,,
2192,497,2/19/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,41064,,,
752,2524,2/15/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38647,,,
1858,1912,3/12/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667,,,
2732,847,1/8/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220,,,
672,459,8/21/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,42218,,,
2187,1809,11/19/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115,,,
1012,3045,10/26/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838,,,
3019,1116,12/23/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672,,,
668,1644,11/29/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410,,,
982,230,7/7/2017,0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367,,,
2407,590,10/3/2017,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,36145,,,
3163,1484,12/16/2017,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220,,,
2780,2741,5/20/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701,,,
2804,845,8/4/2017,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693,,,
3050,3427,2/5/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,37220,,,
1993,2062,2/22/2017,0,Approved,Solex,Road,medium,large,1777.8,820.78,40670,,,
1747,1742,1/2/2017,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838,,,
3448,3328,11/20/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047,,,
1419,3112,4/24/2017,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,36498,,,
1930,937,6/24/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160,,,
1903,2189,11/20/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336,,,
421,919,10/11/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,42226,,,
1706,2166,7/28/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,,,
546,854,6/16/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,36833,,,
896,2369,8/25/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,37499,,,
1987,799,9/16/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,37874,,,
1898,1703,2/7/2017,1,Approved,Solex,Standard,medium,large,202.62,151.96,33364,,,
3095,2466,3/14/2017,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556,,,
3458,2021,8/27/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34115,,,
277,314,2/16/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,34170,,,
2836,3110,10/16/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,42404,,,
1415,2052,11/2/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,34996,,,
2968,383,11/9/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618,,,
75,927,3/8/2017,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,33429,,,
589,2296,4/20/2017,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672,,,
1960,1096,7/31/2017,1,Approved,Solex,Road,medium,medium,416.98,312.74,35560,,,
2980,1472,1/19/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,40670,,,
965,1421,1/21/2017,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193,,,
2384,1994,12/28/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434,,,
1783,2067,11/30/2017,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526,,,
731,3028,11/14/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,42710,,,
1488,2621,11/18/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047,,,
3352,3,9/19/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,36145,,,
2980,1472,10/22/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160,,,
3138,777,11/13/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,34143,,,
1742,172,5/4/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,40487,,,
2630,2905,12/22/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626,,,
3487,121,8/21/2017,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833,,,
1848,3312,12/24/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218,,,
2388,1539,2/3/2017,1,Approved,Solex,Standard,medium,large,1061.56,733.58,38647,,,
2378,737,4/30/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259,,,
318,506,2/13/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,40670,,,
1976,2442,10/11/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,37499,,,
1857,1323,11/7/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,38573,,,
1931,3191,3/10/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,35052,,,
1780,1075,10/24/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,,,
3485,3162,2/25/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33455,,,
3359,2087,2/2/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,36334,,,
3330,582,4/15/2017,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750,,,
1034,690,1/22/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,37823,,,
3229,231,2/12/2017,0,Approved,Solex,Standard,high,large,1842.92,1105.75,37499,,,
1931,3191,12/11/2017,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,36146,,,
2195,2584,3/26/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226,,,
822,2309,8/1/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455,,,
1591,617,12/10/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345,,,
2076,2425,11/9/2017,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,36145,,,
2037,192,1/4/2017,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573,,,
3294,1463,9/10/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,34079,,,
738,928,5/18/2017,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38482,,,
3140,2338,3/22/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378,,,
2396,3209,4/27/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165,,,
3056,2675,7/23/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,42688,,,
1262,3004,1/5/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,35052,,,
3183,1044,7/9/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626,,,
2231,962,12/18/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,36367,,,
1475,1386,9/15/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40336,,,
611,29,1/25/2017,0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427,,,
3106,2613,9/23/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36833,,,
2026,1125,12/1/2017,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833,,,
3155,2934,7/16/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42458,,,
160,2637,11/6/2017,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42710,,,
156,2381,11/6/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,39915,,,
2965,2547,6/29/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40410,,,
2741,2565,10/20/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,38206,,,
3403,155,1/4/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698,,,
696,1084,4/8/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482,,,
109,3320,8/15/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626,,,
2170,2804,1/1/2017,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,37873,,,
797,461,10/7/2017,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337,,,
606,46,10/3/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434,,,
2049,356,4/6/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848,,,
2934,2084,9/2/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,,,
2637,2664,7/24/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549,,,
2140,1417,9/22/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42218,,,
514,1707,12/13/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429,,,
2156,608,10/6/2017,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,38002,,,
3007,844,8/9/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779,,,
1175,2891,2/28/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,34170,,,
2054,2886,5/20/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701,,,
410,1862,7/11/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,34071,,,
1198,1992,4/9/2017,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37337,,,
2332,1686,2/5/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,40487,,,
1925,1381,8/17/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34170,,,
1056,1165,12/20/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,,,
2061,903,4/11/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573,,,
258,2149,9/19/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668,,,
3368,3311,10/26/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667,,,
359,1698,5/26/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,36833,,,
3091,429,12/12/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,37659,,,
1293,2420,6/28/2017,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165,,,
1501,1740,4/22/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,39427,,,
883,2572,5/31/2017,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750,,,
2475,3351,11/21/2017,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404,,,
2767,3367,1/21/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,39031,,,
314,217,5/12/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303,,,
2615,549,5/24/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,42145,,,
1952,2595,8/21/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,35378,,,
1409,139,10/24/2017,1,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560,,,
1550,1735,1/15/2017,1,Approved,Solex,Standard,medium,medium,575.27,431.45,41345,,,
1536,1766,4/6/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527,,,
2784,1497,7/1/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337,,,
1464,3026,8/14/2017,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,36668,,,
2878,1792,12/24/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626,,,
2459,730,12/16/2017,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145,,,
2984,1444,9/27/2017,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334,,,
2027,1933,10/12/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064,,,
1077,1428,12/9/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226,,,
529,1396,10/28/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172,,,
430,290,5/30/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549,,,
2554,2120,1/25/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410,,,
681,255,9/2/2017,0,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526,,,
1802,3185,12/12/2017,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874,,,
3248,1511,8/18/2017,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258,,,
2604,2026,5/18/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573,,,
467,1037,10/18/2017,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693,,,
690,2488,9/24/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,35707,,,
2917,1900,6/18/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,34165,,,
3220,691,7/29/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38693,,,
3032,1667,7/21/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618,,,
822,2309,5/30/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,,,
3226,1661,3/11/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,40670,,,
3311,571,10/19/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533,,,
1464,3026,3/18/2017,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,33455,,,
823,1527,8/4/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216,,,
2620,1137,7/9/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880,,,
3093,866,1/29/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245,,,
1883,430,4/20/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710,,,
1434,1848,6/11/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,36833,,,
2086,926,12/18/2017,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668,,,
2470,2249,1/13/2017,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258,,,
1123,2380,11/18/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,34079,,,
3128,1802,10/29/2017,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298,,,
171,3226,9/15/2017,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696,,,
568,904,11/23/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,42560,,,
1718,658,8/9/2017,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079,,,
3402,1548,6/8/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,42226,,,
2694,908,3/12/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,41434,,,
3123,2988,5/31/2017,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33455,,,
2721,2655,3/13/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,,,
3419,752,4/24/2017,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258,,,
2006,21,11/17/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165,,,
2318,2040,5/21/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38750,,,
2737,749,6/3/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337,,,
1894,1776,10/19/2017,0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367,,,
1035,2583,1/27/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922,,,
951,3247,3/26/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,37626,,,
1630,650,7/1/2017,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,33888,,,
